OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0001308,27-07-2021,CUST041426,Vivaan Reddy,P00030,Dress Shirt,Home & Kitchen,Apex,1,46.79,0.1,7.58,4.23,53.92,UPI,Delivered,San Antonio,TX,United States,SELL00539
ORD0001309,11-05-2020,CUST041527,Vivaan Verma,P00036,Smart Light Bulb,Clothing,UrbanStyle,2,294.29,0.25,22.07,4.66,468.17,Credit Card,Delivered,Washington,DC,United States,SELL00888
ORD0001310,23-08-2021,CUST036826,Vivaan Sharma,P00001,Wireless Earbuds,Sports & Outdoors,FitLife,3,399.08,0,143.67,9.13,1350.04,Credit Card,Delivered,Washington,DC,United States,SELL01052
ORD0001311,07-11-2024,CUST035583,Karan Singh,P00040,Microphone,Books,Zenith,1,89.75,0,10.77,11.42,111.94,Net Banking,Delivered,Columbus,OH,United States,SELL00717
ORD0001312,01-12-2022,CUST015375,Sneha Verma,P00015,Instant Pot,Home & Kitchen,FitLife,1,263.78,0.05,0,0.73,251.32,Amazon Pay,Shipped,New York,NY,United States,SELL01699
ORD0001313,29-03-2020,CUST038338,Arjun Sharma,P00009,Portable SSD 1TB,Books,HomeEase,4,271.03,0.05,82.39,0.19,1112.49,Credit Card,Delivered,Fort Worth,TX,Canada,SELL00482
ORD0001314,05-02-2021,CUST048821,Rohit Reddy,P00045,Phone Tripod,Clothing,HomeEase,3,7.85,0,0,5.05,28.6,UPI,Delivered,Philadelphia,PA,United States,SELL00367
ORD0001315,22-10-2020,CUST040971,Simran Patel,P00017,Electric Kettle,Books,CoreTech,2,503.42,0.1,0,12.86,919.02,Debit Card,Pending,Denver,CO,United States,SELL00704
ORD0001316,11-08-2023,CUST045626,Vivaan Kapoor,P00014,Drone Mini,Books,BrightLux,5,82.83,0,49.7,14.89,478.74,Debit Card,Delivered,Columbus,OH,United States,SELL01933
ORD0001317,07-09-2021,CUST017389,Kabir Joshi,P00033,Puzzle 1000pc,Books,UrbanStyle,1,346.7,0.15,0,6.48,301.18,Credit Card,Delivered,Los Angeles,CA,India,SELL01397
ORD0001318,29-03-2024,CUST045012,Neha Sharma,P00010,Smartwatch,Books,Zenith,3,534.09,0,80.11,0.2,1682.58,Credit Card,Delivered,Phoenix,AZ,United States,SELL00826
ORD0001319,10-03-2022,CUST026863,Aarav Reddy,P00049,Children's Book,Books,FitLife,3,529.73,0,286.05,14.72,1889.96,Credit Card,Delivered,Phoenix,AZ,United States,SELL01122
ORD0001320,10-09-2024,CUST037674,Sahil Mehta,P00043,HDMI Cable 2m,Books,Apex,3,425.65,0.1,206.87,5.46,1361.58,UPI,Shipped,Denver,CO,United States,SELL00582
ORD0001321,18-07-2024,CUST004945,Aarav Sharma,P00047,Memory Card 128GB,Clothing,NexPro,1,482.23,0,86.8,11.48,580.51,Cash on Delivery,Delivered,Jacksonville,FL,United States,SELL00524
ORD0001322,25-02-2021,CUST047301,Aman Gupta,P00014,Drone Mini,Books,FitLife,5,561.04,0.05,213.2,4.48,2882.62,Net Banking,Delivered,Los Angeles,CA,India,SELL00328
ORD0001323,12-11-2022,CUST039073,Sahil Gupta,P00005,Laptop Sleeve,Books,UrbanStyle,3,258.03,0.2,111.47,4.73,735.47,UPI,Shipped,Columbus,OH,United States,SELL01127
ORD0001324,28-07-2021,CUST033267,Aarav Reddy,P00026,Sunglasses,Sports & Outdoors,CoreTech,3,557.23,0.05,127.05,11.71,1726.87,Debit Card,Shipped,Houston,TX,United States,SELL00571
ORD0001325,22-05-2020,CUST039084,Karan Singh,P00031,Kids Toy Car,Toys & Games,CoreTech,3,555.58,0,133.34,2.02,1802.1,Credit Card,Delivered,Dallas,TX,United States,SELL00759
ORD0001326,19-09-2022,CUST039769,Vihaan Verma,P00001,Wireless Earbuds,Toys & Games,Apex,4,190.97,0.1,55,11.74,754.23,UPI,Delivered,Los Angeles,CA,United States,SELL00102
ORD0001327,26-10-2021,CUST029831,Aman Singh,P00049,Children's Book,Electronics,Apex,2,447.48,0.15,60.86,2.83,824.41,Amazon Pay,Delivered,Columbus,OH,United States,SELL01260
ORD0001328,24-05-2020,CUST043983,Sneha Kumar,P00021,Backpack,Electronics,UrbanStyle,5,423.11,0.1,95.2,3.57,2002.76,Credit Card,Delivered,Austin,TX,United States,SELL01196
ORD0001329,02-06-2023,CUST038708,Kabir Reddy,P00030,Dress Shirt,Books,HomeEase,4,51.21,0.05,23.35,5.9,223.85,UPI,Delivered,Austin,TX,United States,SELL00736
ORD0001330,03-10-2022,CUST012320,Pooja Patel,P00025,Running Shoes,Home & Kitchen,UrbanStyle,5,501.97,0.15,170.67,11.29,2315.33,Debit Card,Delivered,San Jose,CA,United States,SELL00444
ORD0001331,17-05-2021,CUST037159,Pooja Mehta,P00043,HDMI Cable 2m,Sports & Outdoors,Zenith,4,98.5,0.1,63.83,6.55,424.98,UPI,Delivered,San Jose,CA,United States,SELL00087
ORD0001332,31-03-2022,CUST046670,Aditya Patel,P00009,Portable SSD 1TB,Sports & Outdoors,Zenith,3,142.42,0.05,32.47,4.67,443.04,Amazon Pay,Shipped,Jacksonville,FL,United States,SELL01706
ORD0001333,27-06-2024,CUST040255,Sunita Joshi,P00008,4K Monitor,Clothing,Apex,2,352.04,0.1,31.68,14.47,679.82,Debit Card,Delivered,Indianapolis,IN,United Kingdom,SELL01806
ORD0001334,13-04-2020,CUST013844,Ritika Kumar,P00029,T-Shirt,Clothing,CoreTech,1,428.75,0,51.45,1.7,481.9,UPI,Delivered,Charlotte,NC,United States,SELL01745
ORD0001335,28-11-2022,CUST017936,Sneha Gupta,P00035,Desk Plant,Toys & Games,Apex,5,465.39,0.05,265.27,4.93,2480.8,Amazon Pay,Delivered,Austin,TX,Australia,SELL00669
ORD0001336,16-07-2020,CUST046238,Aditya Sharma,P00003,Smartphone Case,Clothing,HomeEase,5,213.34,0.05,81.07,11.6,1106.03,Credit Card,Delivered,Los Angeles,CA,United States,SELL00483
ORD0001337,27-07-2024,CUST046185,Aditya Mehta,P00023,Cookware Set,Electronics,NexPro,2,303.28,0,109.18,2.42,718.16,Credit Card,Delivered,Columbus,OH,United States,SELL01040
ORD0001338,01-08-2021,CUST044947,Sunita Mehta,P00007,Mechanical Keyboard,Home & Kitchen,ReadMore,4,255.5,0.05,116.51,1.97,1089.38,Amazon Pay,Delivered,Austin,TX,United States,SELL00283
ORD0001339,25-01-2021,CUST033494,Sahil Joshi,P00006,Gaming Mouse,Clothing,Apex,5,129.42,0,77.65,13.27,738.02,Net Banking,Delivered,Houston,TX,United States,SELL00140
ORD0001340,17-04-2023,CUST048485,Vivaan Sharma,P00046,Car Charger,Clothing,HomeEase,2,165.57,0.05,56.62,9.41,380.61,Net Banking,Delivered,Indianapolis,IN,United States,SELL01962
ORD0001341,07-07-2021,CUST004682,Mohit Verma,P00009,Portable SSD 1TB,Clothing,KiddoFun,3,375.82,0,90.2,14.13,1231.79,Credit Card,Delivered,San Jose,CA,United States,SELL00710
ORD0001342,11-01-2024,CUST006728,Neha Mehta,P00012,Noise Cancelling Headphones,Books,Apex,1,481.81,0,38.54,6,526.35,Net Banking,Delivered,Charlotte,NC,United States,SELL01570
ORD0001343,03-03-2024,CUST029405,Anjali Kapoor,P00007,Mechanical Keyboard,Books,UrbanStyle,2,365.53,0.2,29.24,10.57,624.66,Net Banking,Delivered,Dallas,TX,India,SELL01426
ORD0001344,04-11-2022,CUST004430,Vihaan Reddy,P00003,Smartphone Case,Sports & Outdoors,ReadMore,1,287.21,0.05,13.64,6.6,293.09,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL00081
ORD0001345,04-07-2024,CUST046795,Vivaan Kumar,P00004,USB-C Charger,Sports & Outdoors,Apex,2,451.76,0,45.18,11.99,960.69,Debit Card,Delivered,Fort Worth,TX,United Kingdom,SELL00966
ORD0001346,19-08-2024,CUST023265,Rohit Kapoor,P00013,Action Camera,Home & Kitchen,Apex,5,64.2,0,16.05,7.62,344.67,Credit Card,Delivered,Dallas,TX,United States,SELL01624
ORD0001347,05-08-2023,CUST037226,Neha Gupta,P00024,Yoga Mat,Clothing,ReadMore,2,342.04,0,54.73,7.22,746.03,Amazon Pay,Shipped,San Francisco,CA,Canada,SELL01453
ORD0001348,22-04-2021,CUST000935,Vivaan Verma,P00050,Novel Bestseller,Home & Kitchen,Zenith,1,290.72,0,0,13.08,303.8,Credit Card,Delivered,Dallas,TX,India,SELL00987
ORD0001349,08-06-2023,CUST009265,Pooja Reddy,P00021,Backpack,Electronics,Apex,2,129.19,0.05,44.18,10.6,300.24,Debit Card,Delivered,Washington,DC,United States,SELL00086
ORD0001350,11-07-2022,CUST015973,Ritika Sharma,P00026,Sunglasses,Books,CoreTech,3,178.57,0,26.79,4.64,567.14,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL01949
ORD0001351,23-02-2021,CUST032120,Mohit Patel,P00048,Wireless Charger,Toys & Games,FitLife,4,435.23,0,87.05,3.14,1831.11,Credit Card,Delivered,Jacksonville,FL,United States,SELL01811
ORD0001352,05-06-2020,CUST037354,Aarav Kumar,P00013,Action Camera,Sports & Outdoors,BrightLux,4,305.35,0,61.07,2.43,1284.9,Net Banking,Returned,Chicago,IL,Canada,SELL00659
ORD0001353,03-07-2021,CUST036581,Ritika Singh,P00024,Yoga Mat,Home & Kitchen,BrightLux,5,506.57,0.05,288.74,13.65,2708.6,Debit Card,Delivered,San Antonio,TX,India,SELL01069
ORD0001354,04-01-2024,CUST045189,Sunita Verma,P00038,External HDD 2TB,Sports & Outdoors,BrightLux,3,22.85,0.1,4.94,9.35,75.99,UPI,Delivered,Seattle,WA,India,SELL01369
ORD0001355,25-01-2023,CUST033641,Priya Singh,P00045,Phone Tripod,Clothing,HomeEase,3,217.65,0,78.35,9.02,740.32,Credit Card,Delivered,Denver,CO,United States,SELL01086
ORD0001356,17-10-2022,CUST024875,Ritika Kumar,P00023,Cookware Set,Toys & Games,ReadMore,4,181.98,0.2,69.88,2.51,654.73,Credit Card,Delivered,Philadelphia,PA,United States,SELL00818
ORD0001357,23-09-2022,CUST003269,Ritika Mehta,P00022,Water Bottle,Home & Kitchen,NexPro,2,153.75,0.1,33.21,13.35,323.31,Credit Card,Shipped,Charlotte,NC,United States,SELL01976
ORD0001358,05-12-2023,CUST012031,Sahil Patel,P00026,Sunglasses,Sports & Outdoors,ReadMore,5,373.93,0.15,79.46,1.17,1669.83,Credit Card,Delivered,Austin,TX,United States,SELL00121
ORD0001359,08-08-2022,CUST003985,Sunita Singh,P00008,4K Monitor,Home & Kitchen,KiddoFun,2,277.83,0,44.45,11.71,611.82,Amazon Pay,Delivered,Austin,TX,India,SELL01119
ORD0001360,15-10-2020,CUST023925,Aditya Reddy,P00035,Desk Plant,Clothing,BrightLux,4,491.69,0,236.01,11.62,2214.39,Credit Card,Delivered,Phoenix,AZ,India,SELL01499
ORD0001361,01-07-2023,CUST038042,Vikas Sharma,P00012,Noise Cancelling Headphones,Home & Kitchen,FitLife,2,36.2,0,8.69,10.76,91.85,Net Banking,Delivered,Chicago,IL,United States,SELL01597
ORD0001362,14-07-2020,CUST024770,Vihaan Mehta,P00039,Graphic Tablet,Home & Kitchen,CoreTech,3,307.08,0.3,32.24,6.64,683.75,UPI,Delivered,Dallas,TX,Australia,SELL00416
ORD0001363,20-08-2021,CUST014734,Sneha Verma,P00037,Router,Electronics,FitLife,5,123.31,0,110.98,6.37,733.9,Credit Card,Delivered,Charlotte,NC,Australia,SELL01293
ORD0001364,25-03-2024,CUST018820,Anjali Kapoor,P00028,Jeans,Clothing,CoreTech,4,127.48,0.15,34.67,13.23,481.33,Credit Card,Delivered,Jacksonville,FL,India,SELL01095
ORD0001365,31-05-2021,CUST047747,Kabir Kapoor,P00045,Phone Tripod,Home & Kitchen,ReadMore,4,12.23,0.1,3.52,5.14,52.69,UPI,Delivered,Phoenix,AZ,Australia,SELL00424
ORD0001366,16-07-2024,CUST043343,Sunita Patel,P00048,Wireless Charger,Sports & Outdoors,Zenith,1,158.49,0.25,21.4,1.63,141.9,UPI,Delivered,Los Angeles,CA,United Kingdom,SELL00583
ORD0001367,14-05-2022,CUST049520,Aarav Gupta,P00001,Wireless Earbuds,Books,ReadMore,1,454.74,0.2,29.1,1.35,394.24,Credit Card,Delivered,Jacksonville,FL,United States,SELL01912
ORD0001368,15-02-2023,CUST032234,Simran Joshi,P00042,Projector Mini,Toys & Games,HomeEase,4,409.4,0,196.51,6.03,1840.14,Credit Card,Delivered,Charlotte,NC,United States,SELL01531
ORD0001369,16-03-2022,CUST018994,Sneha Patel,P00014,Drone Mini,Electronics,Apex,2,314.03,0.1,67.83,4.43,637.51,Net Banking,Delivered,Houston,TX,United States,SELL01421
ORD0001370,28-03-2023,CUST007616,Sahil Mehta,P00010,Smartwatch,Electronics,CoreTech,1,468.97,0.1,50.65,5.46,478.18,UPI,Delivered,San Jose,CA,United States,SELL00889
ORD0001371,25-03-2022,CUST023507,Karan Singh,P00008,4K Monitor,Sports & Outdoors,ReadMore,4,75.39,0.25,40.71,12.95,279.83,UPI,Returned,Chicago,IL,India,SELL00377
ORD0001372,15-08-2020,CUST029410,Ritika Mehta,P00045,Phone Tripod,Home & Kitchen,UrbanStyle,3,163.28,0,88.17,4.17,582.18,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01881
ORD0001373,03-08-2020,CUST007946,Aditya Kapoor,P00007,Mechanical Keyboard,Sports & Outdoors,HomeEase,1,588.99,0.1,63.61,0.06,593.76,Credit Card,Shipped,New York,NY,Canada,SELL00580
ORD0001374,05-08-2022,CUST014845,Priya Kumar,P00023,Cookware Set,Sports & Outdoors,Zenith,1,434.13,0,21.71,6.36,462.2,Credit Card,Delivered,Philadelphia,PA,Australia,SELL00836
ORD0001375,15-09-2024,CUST027320,Aditya Verma,P00003,Smartphone Case,Toys & Games,FitLife,5,246.18,0.05,58.47,7.68,1235.51,Debit Card,Delivered,Houston,TX,United States,SELL01647
ORD0001376,15-01-2020,CUST018274,Pooja Singh,P00024,Yoga Mat,Sports & Outdoors,CoreTech,1,253.16,0.1,11.39,5.86,245.09,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL01779
ORD0001377,26-03-2023,CUST025104,Sunita Singh,P00016,Air Fryer,Clothing,Apex,3,359.13,0,86.19,2.29,1165.87,Debit Card,Delivered,Philadelphia,PA,United States,SELL01326
ORD0001378,29-07-2024,CUST048933,Sunita Patel,P00045,Phone Tripod,Sports & Outdoors,NexPro,2,12.11,0.15,0,2.21,22.8,Credit Card,Delivered,Phoenix,AZ,United States,SELL00290
ORD0001379,08-07-2023,CUST032241,Vikas Verma,P00022,Water Bottle,Clothing,KiddoFun,1,426.52,0.05,72.93,9.48,487.6,Credit Card,Returned,San Diego,CA,United States,SELL01823
ORD0001380,26-03-2023,CUST024854,Aditya Sharma,P00004,USB-C Charger,Sports & Outdoors,ReadMore,3,42.53,0.05,6.06,6.62,133.89,Credit Card,Delivered,Austin,TX,India,SELL00499
ORD0001381,16-02-2020,CUST045484,Priya Joshi,P00029,T-Shirt,Books,CoreTech,5,303.37,0.15,64.47,10.78,1364.57,Amazon Pay,Delivered,Seattle,WA,United States,SELL01942
ORD0001382,19-11-2020,CUST016713,Vikas Gupta,P00014,Drone Mini,Electronics,FitLife,1,376.67,0,18.83,9.83,405.33,Debit Card,Delivered,Houston,TX,United States,SELL01335
ORD0001383,23-04-2022,CUST001024,Vihaan Singh,P00049,Children's Book,Books,FitLife,1,366.48,0.1,26.39,14.85,371.07,Credit Card,Delivered,Philadelphia,PA,United States,SELL01439
ORD0001384,04-09-2024,CUST041724,Aditya Singh,P00010,Smartwatch,Sports & Outdoors,Zenith,2,541.81,0.1,175.55,10.19,1161,Credit Card,Delivered,San Diego,CA,United States,SELL01258
ORD0001385,09-05-2020,CUST049185,Karan Joshi,P00020,Office Chair,Sports & Outdoors,KiddoFun,1,137.61,0,11.01,14.77,163.39,Credit Card,Delivered,Seattle,WA,United States,SELL01724
ORD0001386,05-12-2023,CUST047224,Sahil Reddy,P00044,Power Bank 20000mAh,Clothing,KiddoFun,2,117.71,0.05,11.18,10.21,245.04,Credit Card,Delivered,Seattle,WA,United Kingdom,SELL00980
ORD0001387,04-04-2020,CUST035937,Aman Mehta,P00020,Office Chair,Clothing,ReadMore,3,405.8,0,60.87,3.63,1281.9,Net Banking,Delivered,Austin,TX,United States,SELL00401
ORD0001388,18-09-2021,CUST000386,Vihaan Sharma,P00045,Phone Tripod,Sports & Outdoors,HomeEase,5,280.96,0,0,0.67,1405.47,Debit Card,Shipped,New York,NY,United States,SELL01042
ORD0001389,24-01-2022,CUST039525,Aditya Patel,P00033,Puzzle 1000pc,Clothing,BrightLux,2,457.46,0.15,0,0.11,777.79,Credit Card,Delivered,Indianapolis,IN,United States,SELL01224
ORD0001390,08-08-2023,CUST019773,Sahil Verma,P00032,Board Game,Home & Kitchen,BrightLux,1,276.97,0,0,11.97,288.94,Credit Card,Delivered,Washington,DC,United States,SELL00278
ORD0001391,04-03-2022,CUST031457,Kabir Kapoor,P00010,Smartwatch,Books,UrbanStyle,2,353.52,0.15,48.08,8,657.06,Debit Card,Shipped,Chicago,IL,United States,SELL00273
ORD0001392,30-07-2023,CUST022849,Anjali Mehta,P00024,Yoga Mat,Home & Kitchen,Apex,2,18.81,0.1,1.69,0.96,36.51,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL01298
ORD0001393,09-03-2020,CUST028399,Aarav Gupta,P00025,Running Shoes,Toys & Games,FitLife,1,447.8,0.15,30.45,0.41,411.49,Debit Card,Shipped,Fort Worth,TX,United States,SELL00966
ORD0001394,10-08-2024,CUST002590,Karan Mehta,P00003,Smartphone Case,Sports & Outdoors,Apex,4,570.72,0,0,3.98,2286.86,UPI,Delivered,San Diego,CA,United States,SELL01193
ORD0001395,11-01-2020,CUST028469,Aditya Reddy,P00003,Smartphone Case,Electronics,FitLife,4,78.73,0.25,18.9,0.01,255.1,Debit Card,Delivered,Jacksonville,FL,United States,SELL00736
ORD0001396,01-07-2023,CUST008272,Sneha Kapoor,P00048,Wireless Charger,Books,HomeEase,5,123.07,0.2,39.38,6.73,538.39,Credit Card,Delivered,Dallas,TX,United States,SELL01603
ORD0001397,21-05-2022,CUST000394,Aman Singh,P00047,Memory Card 128GB,Toys & Games,UrbanStyle,4,487.87,0.2,78.06,13.92,1653.16,Credit Card,Cancelled,Columbus,OH,United States,SELL01201
ORD0001398,03-07-2021,CUST033435,Sunita Singh,P00050,Novel Bestseller,Books,FitLife,2,55.59,0,5.56,8,124.74,Debit Card,Delivered,Austin,TX,India,SELL01412
ORD0001399,03-03-2023,CUST028325,Arjun Gupta,P00050,Novel Bestseller,Clothing,BrightLux,3,94.34,0,50.94,12.72,346.68,Debit Card,Returned,Fort Worth,TX,United States,SELL00469
ORD0001400,12-12-2021,CUST046978,Priya Gupta,P00036,Smart Light Bulb,Toys & Games,CoreTech,5,94.01,0.15,19.98,6.13,425.65,Credit Card,Shipped,Jacksonville,FL,United States,SELL00437
ORD0001401,23-01-2020,CUST046430,Neha Singh,P00008,4K Monitor,Electronics,Zenith,4,193.72,0.05,88.34,3.01,827.49,Debit Card,Shipped,Los Angeles,CA,Australia,SELL00708
ORD0001402,25-03-2022,CUST007979,Aditya Singh,P00049,Children's Book,Sports & Outdoors,Zenith,1,348.16,0.1,25.07,9.24,347.65,Credit Card,Delivered,Denver,CO,United States,SELL00311
ORD0001403,11-12-2020,CUST018643,Karan Gupta,P00011,Fitness Band,Electronics,FitLife,4,321.52,0,102.89,6.12,1395.09,Net Banking,Delivered,San Antonio,TX,India,SELL01278
ORD0001404,28-10-2020,CUST040035,Karan Gupta,P00028,Jeans,Books,Zenith,2,357.03,0,57.12,13.87,785.05,Debit Card,Delivered,Washington,DC,United States,SELL00393
ORD0001405,28-12-2020,CUST047742,Neha Verma,P00036,Smart Light Bulb,Home & Kitchen,Apex,3,56.02,0,8.4,4.88,181.34,Credit Card,Delivered,San Diego,CA,India,SELL00347
ORD0001406,30-01-2021,CUST032800,Vikas Gupta,P00023,Cookware Set,Books,UrbanStyle,4,124,0.1,22.32,6.74,475.46,Credit Card,Delivered,Phoenix,AZ,United States,SELL00765
ORD0001407,05-08-2020,CUST017405,Sneha Joshi,P00013,Action Camera,Sports & Outdoors,UrbanStyle,3,529.57,0.2,101.68,14.61,1387.26,Debit Card,Delivered,Columbus,OH,United Kingdom,SELL01800
ORD0001408,20-05-2020,CUST014289,Kabir Kapoor,P00005,Laptop Sleeve,Toys & Games,UrbanStyle,1,23.45,0,4.22,4.78,32.45,Cash on Delivery,Delivered,Chicago,IL,United States,SELL00057
ORD0001409,27-06-2024,CUST046877,Rohit Joshi,P00011,Fitness Band,Electronics,HomeEase,2,510.58,0.1,73.52,10.68,1003.24,Amazon Pay,Delivered,Dallas,TX,United States,SELL00900
ORD0001410,15-08-2022,CUST004564,Vihaan Singh,P00018,Vacuum Cleaner,Books,FitLife,2,32.71,0.15,6.67,2.13,64.41,Debit Card,Shipped,Washington,DC,Canada,SELL01187
ORD0001411,18-05-2023,CUST033060,Priya Sharma,P00045,Phone Tripod,Clothing,HomeEase,1,274.29,0.1,0,1.29,248.15,Credit Card,Delivered,Phoenix,AZ,United States,SELL01099
ORD0001412,11-09-2022,CUST040367,Sunita Patel,P00018,Vacuum Cleaner,Sports & Outdoors,CoreTech,4,168.29,0,53.85,14.86,741.87,Net Banking,Delivered,Indianapolis,IN,Australia,SELL00628
ORD0001413,19-09-2022,CUST041560,Kabir Mehta,P00046,Car Charger,Toys & Games,CoreTech,2,66.5,0,23.94,7.93,164.87,Cash on Delivery,Delivered,Charlotte,NC,United States,SELL00963
ORD0001414,04-07-2024,CUST000171,Anjali Joshi,P00039,Graphic Tablet,Clothing,Apex,3,60.2,0,32.51,7.26,220.37,Debit Card,Delivered,Dallas,TX,United States,SELL01239
ORD0001415,27-06-2024,CUST006512,Anjali Mehta,P00032,Board Game,Home & Kitchen,Apex,1,12.19,0.25,1.1,5.71,15.95,Debit Card,Delivered,Los Angeles,CA,India,SELL01246
ORD0001416,07-04-2022,CUST014404,Kabir Singh,P00039,Graphic Tablet,Toys & Games,CoreTech,5,539.13,0.2,107.83,8.78,2273.13,Credit Card,Shipped,Los Angeles,CA,United States,SELL00402
ORD0001417,13-11-2021,CUST023685,Priya Patel,P00040,Microphone,Books,FitLife,5,87.06,0.15,66.6,10.11,446.72,Credit Card,Delivered,Los Angeles,CA,United States,SELL00130
ORD0001418,23-01-2024,CUST025683,Kabir Kumar,P00016,Air Fryer,Electronics,UrbanStyle,4,361.92,0,0,11.31,1458.99,Credit Card,Delivered,Columbus,OH,Canada,SELL00128
ORD0001419,30-09-2022,CUST028848,Neha Patel,P00018,Vacuum Cleaner,Toys & Games,KiddoFun,3,307.72,0,73.85,2.86,999.87,UPI,Delivered,San Jose,CA,United States,SELL00319
ORD0001420,21-12-2020,CUST002931,Mohit Mehta,P00008,4K Monitor,Clothing,KiddoFun,1,206.21,0.05,15.67,13.17,224.74,Debit Card,Shipped,San Jose,CA,United States,SELL00351
ORD0001421,04-10-2022,CUST002940,Anjali Gupta,P00045,Phone Tripod,Books,Zenith,4,242.22,0.05,46.02,13.22,979.68,Debit Card,Delivered,San Jose,CA,United States,SELL01039
ORD0001422,09-09-2023,CUST042878,Neha Kapoor,P00019,LED Desk Lamp,Clothing,HomeEase,4,553.64,0,265.75,9.69,2490,Credit Card,Shipped,Denver,CO,United States,SELL01729
ORD0001423,02-03-2023,CUST016496,Sneha Patel,P00025,Running Shoes,Home & Kitchen,CoreTech,1,358.55,0,28.68,11.95,399.18,Net Banking,Delivered,Austin,TX,United States,SELL01576
ORD0001424,06-06-2022,CUST046849,Sunita Gupta,P00031,Kids Toy Car,Clothing,FitLife,4,469.21,0.1,304.05,10.27,2003.48,Credit Card,Delivered,Indianapolis,IN,United States,SELL01033
ORD0001425,06-05-2020,CUST049507,Sunita Patel,P00005,Laptop Sleeve,Sports & Outdoors,Zenith,4,218.28,0,157.16,5.31,1035.59,Credit Card,Delivered,Phoenix,AZ,United States,SELL01708
ORD0001426,03-02-2023,CUST024458,Vihaan Kapoor,P00016,Air Fryer,Electronics,ReadMore,2,225.59,0,36.09,5.89,493.16,Credit Card,Delivered,San Diego,CA,United States,SELL00735
ORD0001427,05-10-2022,CUST036411,Rohit Kapoor,P00004,USB-C Charger,Sports & Outdoors,FitLife,5,450.86,0.05,171.33,14.91,2327.82,UPI,Delivered,Austin,TX,India,SELL00417
ORD0001428,26-08-2021,CUST031336,Sahil Singh,P00018,Vacuum Cleaner,Electronics,NexPro,3,238.27,0.25,42.89,5.39,584.39,Debit Card,Shipped,Washington,DC,United States,SELL00682
ORD0001429,27-12-2024,CUST048870,Sahil Sharma,P00036,Smart Light Bulb,Electronics,UrbanStyle,5,21.64,0.05,5.14,11.91,119.84,Credit Card,Delivered,Charlotte,NC,United States,SELL01675
ORD0001430,02-11-2023,CUST026324,Simran Kumar,P00001,Wireless Earbuds,Sports & Outdoors,Zenith,1,472.89,0.05,35.94,13.6,498.79,Credit Card,Delivered,Houston,TX,United Kingdom,SELL01121
ORD0001431,10-10-2022,CUST009555,Simran Gupta,P00030,Dress Shirt,Sports & Outdoors,Apex,5,235.05,0.2,75.22,11.19,1026.61,UPI,Shipped,Columbus,OH,Australia,SELL01481
ORD0001432,20-02-2020,CUST031408,Aditya Mehta,P00004,USB-C Charger,Sports & Outdoors,Apex,5,282.83,0,113.13,5.07,1532.35,Debit Card,Delivered,Austin,TX,India,SELL01927
ORD0001433,18-11-2022,CUST015780,Neha Singh,P00018,Vacuum Cleaner,Home & Kitchen,UrbanStyle,5,356.2,0,142.48,0.11,1923.59,UPI,Returned,Jacksonville,FL,United States,SELL01662
ORD0001434,25-01-2024,CUST023600,Priya Kumar,P00003,Smartphone Case,Sports & Outdoors,Zenith,2,30.9,0,4.94,0.83,67.57,Credit Card,Delivered,New York,NY,India,SELL01719
